time	1e4	1e5	1e6	1e7	2e7	3e7	4e7	5e6	5e7	update	watcher
21	0.0017525411585471808	0.017114359756995892	0.17709104220072427	1.7618486881256104	-	-	-	-	-	0.00029234687079312784	1
22	0.0017656527967008639	0.01715412633172397	0.1749443213144938	-	-	-	-	0.8788690567016602	-	0.00038994067091042376	1
23	0.0017724467528856189	0.017125680528838057	0.17673118909200033	-	-	5.301382064819336	-	0.8949184417724609	-	0.00046640230139448227	1
24	0.0017681890918362525	0.017174868748105806	0.17717480659484863	-	3.570464611053467	-	-	-	-	0.0004613841809923687	1
25	0.0017835547707297586	0.0171400785446167	0.17693527539571127	1.7770376205444336	-	-	-	0.889686107635498	-	0.0004368469440679756	1
26	0.0018146309782476986	0.017402444566999162	0.1771402359008789	-	-	-	-	-	-	0.0009013890362471985	1
27	0.0021204763445360907	0.017579785708723396	0.1769726276397705	-	-	-	6.968494892120361	0.8893125057220459	-	0.00048668241350115666	1
28	0.001828558356673629	0.017281030786448513	0.17756144205729166	1.7658030986785889	-	-	-	-	-	0.001169998313236462	1
29	0.001782533051311106	0.017266128744397844	0.17789546648661295	-	-	-	-	0.8852708339691162	-	0.00038145057895640634	1
30	0.0018261152572348215	0.01720941477808459	0.1772123177846273	-	-	-	-	0.8865468502044678	-	0.00044032022462668993	1
31	0.0018756706905002376	0.017286423979134394	0.17732083797454834	-	3.5332486629486084	-	-	-	-	0.00042954758169570404	1
32	0.0018782470062488818	0.017300145379428207	0.1773082415262858	1.8422975540161133	-	-	-	0.886580228805542	8.842361688613892	0.0006828170933135568	1
33	0.001893310363476093	0.017440910997061895	0.17841545740763345	-	-	-	-	-	-	0.0010263156065177092	1
34	0.001884203830748114	0.017427308218819753	0.17720715204874674	-	-	5.269506216049194	-	0.886953592300415	-	0.0006189963014999239	1
35	0.0018387116602997281	0.017248104358541554	0.17785795529683432	-	-	-	-	-	-	0.00028559374225447306	1
36	0.001852453203129589	0.017369895145810884	0.18057668209075928	1.8675615787506104	-	-	-	0.8936517238616943	-	0.000812331507028627	1
37	0.0018505610917743884	0.017356749238639044	0.17850852012634277	-	-	-	-	-	-	0.000828748667260451	1
38	0.0018455973245147476	0.017459349972861155	0.1779033342997233	-	3.54870343208313	-	-	0.8868799209594727	-	0.0010311514723534677	1
39	0.001847479673807094	0.017322342971275592	0.17745749155680338	1.864455223083496	-	-	-	0.8853058815002441	-	0.0007114069802420479	1
40	0.0018684764703114827	0.017549079040001178	0.1786020596822103	-	-	-	-	-	-	0.0008689463653300916	1
41	0.0018566446484259839	0.017622292041778564	0.17786471048990884	-	-	-	6.982245206832886	0.8911037445068359	-	0.0008281793328527789	1
42	0.0017684895357639669	0.01739459202207368	0.17872309684753418	-	-	-	-	-	-	0.00041581105582321745	1
43	0.0017864306767781575	0.01742593731198992	0.17796611785888672	1.8655049800872803	-	-	-	0.8815481662750244	-	0.0006333909229999174	1
44	0.0017987494066958026	0.01728513323027512	0.17714484532674155	-	-	5.263722658157349	-	-	-	0.0007094055282525357	1
45	0.0018227681022728501	0.017614808575860386	0.1790151596069336	-	3.5282890796661377	-	-	0.8885922431945801	-	0.0005492165534520336	1
46	0.0018259761058708106	0.017333601202283586	0.17740352948506674	-	-	-	-	0.8861973285675049	-	0.0008560645748192156	1
47	0.0018499558338065272	0.017375888495609677	0.17886817455291748	1.8829710483551025	-	-	-	-	-	0.0007450256865626326	1
48	0.0018452235630580357	0.01728859441033725	0.1769120693206787	-	-	-	-	0.8872056007385254	-	0.00047106957692474155	1
49	0.0018186947516409674	0.017261677774889714	0.17705798149108887	-	-	-	-	-	-	0.0004424868760555698	1
50	0.0017582476139068604	0.01712697127769733	0.1768070856730143	-	-	-	-	0.8837099075317383	8.86234998703003	0.0003480718428341798	1
51	0.0017621653908897045	0.017185581141504747	0.17761476834615073	1.8671457767486572	-	-	-	-	-	0.0005425522162479425	1
52	0.001788416634435239	0.017261957300120388	0.17807269096374512	-	3.5473430156707764	-	-	0.8912317752838135	-	0.0004679945925129889	1
53	0.0017923273309303897	0.01724992949387123	0.178633451461792	-	-	-	-	-	-	0.0010493485823921535	1
54	0.0018100598279167624	0.01725283984480233	0.17677680651346842	1.8708274364471436	-	-	-	0.8837509155273438	-	0.0005991647040652876	1
55	0.001822770741592914	0.017412917954581126	0.17723671595255533	-	-	5.301495790481567	7.0323874950408936	0.8868556022644043	-	0.0009171074960602451	1
56	0.0018338303067790928	0.01769647927119814	0.1772770881652832	-	-	-	-	-	-	0.001163832914261591	1
57	0.001869721104436954	0.01839344589798539	0.17900681495666504	-	-	-	-	0.8870391845703125	-	0.00042168082433657964	1
58	0.0019196489905568875	0.018848666777977578	0.1789423624674479	1.8307089805603027	-	-	-	-	-	0.0008065587618746175	1
59	0.0018997137150709234	0.017506287015717607	0.1773986021677653	-	3.5240988731384277	-	-	0.8942677974700928	-	0.0007926138620527964	1
60	0.0018199097186436953	0.017261373585668104	0.17686994870503744	-	-	-	-	-	-	0.0005728857434211086	1
61	0.001974071502685547	0.017547990594591414	0.17717512448628744	-	-	-	-	0.8825342655181885	-	0.010063760420855354	1
62	0.0018829468109598563	0.017265525357476597	0.17708285649617514	1.7734620571136475	-	-	-	0.8895025253295898	-	0.001209389325442498	1
63	0.0018256487669768156	0.01715484980879159	0.17654180526733398	-	-	-	-	-	-	0.00028928818462563933	1
64	0.0019125614979470422	0.01759622014802078	0.17756390571594238	-	-	-	-	0.8814587593078613	-	0.0005472890792354461	1
65	0.0018658791527603612	0.017201818268874597	0.17705853780110678	1.7667205333709717	-	5.245982885360718	-	-	-	0.0008254961975563969	1
66	0.0018898927248441257	0.017473467758723667	0.18355615933736166	-	3.547637462615967	-	-	0.8896584510803223	-	0.00041797138177431545	1
67	0.0019002859409038837	0.017753728798457553	0.18085765838623047	-	-	-	-	-	-	0.0006637964817072383	1
68	0.0019218102097511292	0.017616633711190058	0.1794191598892212	-	-	-	-	0.8887691497802734	8.90793776512146	0.0010790068928788349	1
69	0.0019056161858400323	0.01759903771536691	0.18017307917277017	1.7730414867401123	-	-	7.2169718742370605	-	-	0.001998933461996225	1
70	0.0019223559647798538	0.01759824582508632	0.1782072385152181	-	-	-	-	0.8881180286407471	-	0.0005179735551397484	1
71	0.0019347106709199794	0.017351495808568495	0.17762343088785806	-	-	-	-	0.8850903511047363	-	0.0012552444751446064	1
72	0.001994269096899612	0.01772817543574742	0.17796969413757324	1.7720863819122314	-	-	-	-	-	0.0008465564334309185	1
73	0.002007791947345344	0.0173361219208816	0.17746885617574057	-	3.5277209281921387	-	-	0.8876206874847412	-	0.0034951871755171796	1
74	0.001974081039428711	0.017717846802302768	0.17411247889200845	-	-	-	-	-	-	0.0008160941404839084	1
75	0.0020887801202677065	0.01743499986056624	0.1740992863972982	-	-	-	-	0.8822441101074219	-	0.0008404948187212572	1
76	0.0020729694045892285	0.01756171669278826	0.17424861590067545	1.7882912158966064	-	5.270176649093628	-	-	-	0.0006663878648522492	1
77	0.002039831531934502	0.017834178039005825	0.17837699254353842	-	-	-	-	0.8899407386779785	-	0.0010318553494841685	1
78	0.001996838612112439	0.017328245886440934	0.17756024996439615	-	-	-	-	0.8819499015808105	-	0.0007967902413496734	1
79	0.002023239604762343	0.017366721712309737	0.17776167392730713	1.763096809387207	-	-	-	-	-	0.0009562387241153266	1
80	0.002023877667599037	0.01750748498099191	0.17700688044230142	-	3.5097484588623047	-	-	0.8893132209777832	-	0.0008177515676251281	1
81	0.0020385448597679454	0.017516160833424534	0.17792781194051108	-	-	-	-	-	-	0.001323217959017367	1
82	0.002049708366394043	0.01746833324432373	0.1782848040262858	-	-	-	-	0.8831820487976074	-	0.0009978086316262008	1
83	0.0020619601011276243	0.017426490783691406	0.17759323120117188	1.7648589611053467	-	-	-	-	-	0.0009195244673526648	1
84	0.002077435642355102	0.01739694332254344	0.1777421236038208	-	-	-	7.1739866733551025	0.8877735137939453	-	0.0007529132866032343	1
85	0.0020836576630797565	0.017426788806915283	0.17778937021891275	-	-	-	-	0.8824412822723389	-	0.0013346449969566033	1
86	0.002101818044134911	0.01741046741090972	0.17786558469136557	-	-	5.221740484237671	-	-	8.983450889587402	0.0016938929862164436	1
87	0.0021558776172488016	0.017811451639447893	0.17911473910013834	1.7683906555175781	-	-	-	0.8904097080230713	-	0.0008840860541461828	1
88	0.00219137085808648	0.017979817731039866	0.17780152956644693	-	3.50020170211792	-	-	-	-	0.0014297722359380778	1
89	0.0022028950708253042	0.017834901809692383	0.17794811725616455	-	-	-	-	0.8846964836120605	-	0.0014689910911514373	1
90	0.0019819169275222285	0.017687959330422536	0.17789403597513834	1.7745647430419922	-	-	-	-	-	0.0006023888012871671	1
91	0.0018879325910546314	0.017965146473475864	0.17740845680236816	-	-	-	-	0.8879611492156982	-	0.00037828356973323713	1
92	0.0019112917803978736	0.01765246902193342	0.17679190635681152	-	-	-	-	-	-	0.0004357189099989125	1
93	0.0019263466820120811	0.01747442936075145	0.17655793825785318	-	-	-	-	0.8830311298370361	-	0.000697307042531423	1
94	0.0019487823758806502	0.017533012798854282	0.1771682103474935	1.7688639163970947	-	-	-	0.88651442527771	-	0.0007965557230343609	1
95	0.0018225683937213518	0.017741705690111433	0.1772977113723755	-	3.495180606842041	-	-	-	-	0.00041869430756501875	1
96	0.0018136835626130614	0.017132068502491916	0.17714866002400717	-	-	-	-	0.8820512294769287	-	0.000461347633972764	1
97	0.0018433845891488178	0.0173040587326576	0.1775496006011963	1.7742290496826172	-	5.235533952713013	-	-	-	0.0005307321588957639	1
98	0.0018338802578724007	0.01745344852579051	0.17690483729044595	-	-	-	6.998605251312256	0.8888921737670898	-	0.0004154276936801512	1
99	0.0018237202255814164	0.017649165221623013	0.17669216791788736	-	-	-	-	-	-	0.00043474181964391	1
100	0.0018486340243117254	0.017275168977934737	0.17667722702026367	-	-	-	-	0.8822791576385498	-	0.00048548831227569116	1
101	0.0018721497104195134	0.017709084919520786	0.17744080225626627	1.7639164924621582	-	-	-	0.8866302967071533	-	0.0005071409080060609	1
102	0.0018831413824439505	0.017607014754722858	0.17728662490844727	-	3.4864084720611572	-	-	-	-	0.0009153409680323814	1
103	0.0018832610763666283	0.017704410212380544	0.1783451239267985	-	-	-	-	0.8830347061157227	-	0.0005588395483541808	1
104	0.0018892708409334964	0.01766414301736014	0.17697620391845703	1.7724335193634033	-	-	-	-	8.900234937667847	0.0006419963646478462	1
105	0.0018641849358876546	0.01740241050720215	0.17674938837687174	-	-	-	-	0.8865654468536377	-	0.00046400260363205946	1
106	0.0018561525164910082	0.017529589789254323	0.17669892311096191	-	-	-	-	-	-	0.00039967830944438227	1
107	0.0019073707256538066	0.017331452205263335	0.17721144358317056	-	-	5.26137638092041	-	0.8812799453735352	-	0.0006719189282705093	1
108	0.0019561156393989683	0.017340692980536098	0.17670154571533203	1.7729339599609375	3.5045714378356934	-	-	-	-	0.04542799429460005	1
109	0.0019024185432020085	0.017679895673479353	0.18294151624043783	-	-	-	-	0.8899452686309814	-	0.018742526019061054	1
110	0.0018657540375331663	0.017496996912462957	0.17691890398661295	-	-	-	-	0.8857684135437012	-	0.0007714990646608414	1
111	0.0018730482072320603	0.01782355989728655	0.17698419094085693	1.7729246616363525	-	-	-	-	-	0.0007041255397909491	1
112	0.0018928562544314798	0.017792531422206333	0.17707037925720215	-	-	-	6.960445880889893	0.8865716457366943	-	0.0006673542028108332	1
113	0.0018129841427961398	0.017694839409419467	0.17725173632303873	-	-	-	-	-	-	0.0004168890720997568	1
114	0.0018072634826213011	0.017658020768846785	0.17693988482157388	-	-	-	-	0.8812906742095947	-	0.000572638438124108	1
115	0.0018282725465342015	0.017972230911254883	0.17686915397644043	1.7647595405578613	-	-	-	-	-	0.0015203098341219686	1
116	0.0018511248710460233	0.017936136041368757	0.17710431416829428	-	3.4913792610168457	-	-	0.8874950408935547	-	0.0005030903499048485	1
117	0.0018602407203530365	0.01758147989000593	0.17655730247497559	-	-	-	-	0.8821299076080322	-	0.0005201133802906898	1
118	0.0018785090846869781	0.01731603721092487	0.17671028772989908	1.7724170684814453	-	5.235610723495483	-	-	-	0.0006457357022263842	1
119	0.0018525150485504838	0.017353131853300948	0.1772309939066569	-	-	-	-	0.8850400447845459	-	0.0007664807803967861	1
120	0.0017998035806809029	0.017591220991952077	0.1768158276875814	-	-	-	-	-	-	0.0013337400224473742	1
121	0.0018390403704696826	0.01720144830901047	0.17773056030273438	-	-	-	-	0.8833727836608887	-	0.0005540544858767456	1
122	0.0019016845806224926	0.01719441085026182	0.17704534530639648	1.763152837753296	3.494981288909912	-	-	-	9.04746127128601	0.0009332152380459551	1
123	0.0018990232394291804	0.01746961988251785	0.17687416076660156	-	-	-	-	0.887343168258667	-	0.0008334842688450509	1
124	0.0018760812191562799	0.01719122919543036	0.1768187681833903	-	-	-	-	0.8814074993133545	-	0.0008020310512076904	1
125	0.001887038293012714	0.01720430111062938	0.17669018109639487	-	-	-	-	-	-	0.0004460249028809291	1
126	0.0018766388693689847	0.017310619354248047	0.17700608571370444	1.775029182434082	-	-	6.974773406982422	0.8886730670928955	-	0.0005550871315799014	1
127	0.001854426878735535	0.01747586809355637	0.17657907803853354	-	-	-	-	-	-	0.0008070268009349537	1
128	0.0018878028767319018	0.017228332059136754	0.1766202449798584	-	-	5.22033166885376	-	0.8819608688354492	-	0.00042802055256084483	1
129	0.001969987869262695	0.017406241647128402	0.17701109250386557	1.7640790939331055	3.489828586578369	-	-	-	-	0.0007625736551492757	1
130	0.0019546359304397827	0.01834504692642777	0.18496235211690268	-	-	-	-	0.8875288963317871	-	0.0009426216440876638	1
131	0.001904652385638027	0.01733188793576997	0.17730474472045898	-	-	-	-	-	-	0.00042852441861144965	1
132	0.0019243760034441948	0.017357366425650462	0.17671608924865723	-	-	-	-	0.8815391063690186	-	0.000487116147887032	1
133	0.0018963410304142878	0.01765102353589288	0.17670655250549316	1.7698514461517334	-	-	-	0.881385326385498	-	0.0006561053849254865	1
134	0.0017979415781768687	0.017359026840754917	0.17694981892903647	-	-	-	-	-	-	0.0008290870333905746	1
135	0.001773466309197515	0.017078852653503417	0.17904146512349448	-	-	-	-	0.8807225227355957	-	0.0008550417338702695	1
136	0.0017791904697349356	0.01709405307112069	0.17646217346191406	1.7594332695007324	3.4972915649414062	-	-	-	-	0.0011222244336687285	1
137	0.0017944226299759245	0.01750526257923671	0.17681622505187988	-	-	-	-	0.886591911315918	-	0.04238136609395345	1
138	0.001779644928253945	0.017593868847551018	0.17650572458902994	-	-	-	-	-	-	0.0019804357966303307	1
139	0.0017986428606641162	0.017208354226474105	0.176588773727417	-	-	5.25327205657959	-	0.8801617622375488	-	0.0006079540157674407	1
140	0.0018109521445106057	0.0172173154765162	0.17714190483093262	1.7774813175201416	-	-	6.978328704833984	0.8853044509887695	8.785255432128906	0.0003692682488376357	1
141	0.001838244608978727	0.017594609941755022	0.17881139119466147	-	-	-	-	-	-	0.0005535192134715214	1
142	0.0019516228687150676	0.017430223267653894	0.19825228055318198	-	-	-	-	0.8815641403198242	-	0.0004252945136160872	1
143	0.0026062325427406714	0.01722633427587049	0.24090838432312012	1.7633647918701172	3.4941844940185547	-	-	-	-	0.0004580268582094063	1
144	0.002616000553918263	0.017562389373779297	0.23999691009521484	-	-	-	-	0.884962797164917	-	0.001214053642236445	1
145	0.0025821986297766366	0.01756539015934385	0.23774218559265137	-	-	-	-	-	-	0.0008286180950346447	1
146	0.0025798525485692847	0.017835565975734165	0.23938655853271484	-	-	-	-	0.884986400604248	-	0.0006916578884782462	1
147	0.0025258940093371334	0.017473374094281877	0.23527956008911133	1.771596908569336	-	-	-	0.8863399028778076	-	0.0012592077255249023	1
148	0.0025214321759282326	0.017521110074273472	0.24023520946502686	-	-	-	-	-	-	0.0008115965504700399	1
149	0.0023767111393121574	0.01705372744593127	0.2384120225906372	-	-	5.222388982772827	-	0.879929780960083	-	0.00029868129792252207	1
150	0.0024014248431307597	0.0172474795374377	0.2355499267578125	1.7839946746826172	3.502094030380249	-	-	-	-	0.0003140760732653224	1
151	0.0018467463945087634	0.017544235501970564	0.17990557352701822	-	-	-	-	0.891124963760376	-	0.028051508797539607	1
152	0.0018390941975721673	0.017482946658956593	0.1810933748881022	-	-	-	-	-	-	0.0006887532450670113	1
153	0.001844195287619064	0.017232927782782192	0.18121902147928873	-	-	-	-	0.8810105323791504	-	0.0006105005741119385	1
154	0.001851064753982256	0.017284648171786605	0.18199622631072998	1.7971477508544922	-	-	6.970644950866699	-	-	0.0006396929423014323	1
155	0.00181521475315094	0.01753546510423933	0.18166772524515787	-	-	-	-	0.8838241100311279	-	0.0005891461260662714	1
156	0.0018061303040560555	0.01747528437910409	0.17409348487854004	-	-	-	-	0.8813655376434326	-	0.0004152862182854576	1
157	0.0018332713598655502	0.017489373683929443	0.17647361755371094	1.7652819156646729	3.4920780658721924	-	-	-	8.859606981277466	0.0005766954357268045	1
158	0.0018403860513637128	0.017599467573494745	0.20634734630584717	-	-	-	-	0.9496603012084961	-	0.0005177016452633792	1
159	0.0018839290123859435	0.01771824700491769	0.17761619885762533	-	-	-	-	-	-	0.0004968860614224799	1
160	0.0018979145930363582	0.017534477370125905	0.1869806448618571	-	-	5.2868499755859375	-	0.9100239276885986	-	0.0006672395600212944	1
161	0.002805933356285095	0.021522553070731785	0.17748268445332846	1.8778424263000488	-	-	-	-	-	0.0006959693649225745	1
162	0.002237831305594466	0.019701004028320312	0.1751245657602946	-	-	-	-	0.8882548809051514	-	0.0005661238298872338	1
163	0.0018898514600900504	0.01957278251647949	0.17932391166687012	-	-	-	-	-	-	0.0006852118454315589	1
164	0.0018855515327162414	0.017230148973136114	0.21790305773417154	-	3.4931797981262207	-	-	1.0062897205352783	-	0.0021560369100112583	1
165	0.0018882934161072948	0.01726980867057011	0.17683792114257812	1.8586137294769287	-	-	-	-	-	0.0012666908037446882	1
166	0.001857807051460698	0.01747749591695851	0.20203534762064615	-	-	-	-	0.9638197422027588	-	0.0005598018016096229	1
167	0.0018108171575209673	0.01715202989249394	0.189989964167277	-	-	-	-	0.918828010559082	-	0.0003570084478340897	1
168	0.0018248134189181857	0.01725914560515305	0.1778416633605957	1.8715202808380127	-	-	7.081500053405762	-	-	0.00046735379590566857	1
169	0.0018042510046678431	0.017224295385952652	0.17545000712076822	-	-	-	-	0.8869113922119141	-	0.000547358023153769	1
170	0.0018186745168538112	0.017270696574244005	0.1748840014139811	-	-	5.221035957336426	-	-	-	0.00046556262496095266	1
171	0.0018459902274028193	0.017113792485204237	0.1747426986694336	-	3.4804067611694336	-	-	0.8820912837982178	-	0.0004885279157626554	1
172	0.0018578619327185289	0.017266503695783943	0.17508427302042642	1.7676091194152832	-	-	-	-	-	0.0012289591171034616	1
173	0.0018639763196309407	0.017626839024680003	0.17572593688964844	-	-	-	-	0.88966965675354	-	0.0006921167853924868	1
174	0.0018883473114949076	0.017358442832683695	0.17510120073954263	-	-	-	-	-	-	0.0007322711422812975	1
175	0.001875910140175856	0.017234711811460298	0.18744707107543945	-	-	-	-	0.8803119659423828	8.834031820297241	0.0006109107788393807	1
176	0.0018183533995793754	0.01718883678830903	0.18858075141906738	1.7706198692321777	-	-	-	0.8869595527648926	-	0.0005247941896236143	1
177	0.001823125062165437	0.017451277800968716	0.20758867263793945	-	-	-	-	-	-	0.00040460967689008164	1
178	0.0018478047088737344	0.01716630212191878	0.17538301150004068	-	3.494393825531006	-	-	0.883206844329834	-	0.00040663170544762937	1
179	0.0018698924394614795	0.017189716470652615	0.1754312515258789	1.7652537822723389	-	-	-	-	-	0.0006306196513928865	1
180	0.001878802102940683	0.017432245714911098	0.1760425567626953	-	-	-	-	0.8869075775146484	-	0.0006944321278713827	1
181	0.001902302259644026	0.017587917191641673	0.17252027988433838	-	-	5.2348549365997314	-	-	-	0.0005382995260247278	1
182	0.00190384139425506	0.01720287882048508	0.17531545956929526	-	-	-	6.986267328262329	0.8822822570800781	-	0.0018551191249927441	1
183	0.001918111793725871	0.01734629170647983	0.17940274874369302	1.7738897800445557	-	-	-	0.8872809410095215	-	0.003765466736584175	1
184	0.0018599762106841465	0.01763772964477539	0.1773528258005778	-	-	-	-	-	-	0.000747350347300432	1
185	0.0018407798438482962	0.01713713804880778	0.1772021452585856	-	3.4883716106414795	-	-	0.8821520805358887	-	0.0014113187789916992	1
186	0.00186129426056484	0.017222716890532393	0.17600075403849283	1.7641725540161133	-	-	-	-	-	0.0005148272089346382	1
187	0.0018607025796716864	0.017299907548086985	0.17531073093414307	-	-	-	-	0.887554407119751	-	0.0013870436970780536	1
188	0.0018562481815653637	0.017253834625770306	0.17542656262715658	-	-	-	-	-	-	0.002791400613455937	1
189	0.0018422853634152074	0.017149777247987944	0.17480937639872232	-	-	-	-	0.8824334144592285	-	0.0003915297336318866	1
190	0.0018011662211731402	0.01723195766580516	0.17437664667765299	1.7733469009399414	-	-	-	-	-	0.0005283202065361871	1
191	0.0018177005979749892	0.017300794864523	0.17412352561950684	-	-	5.223452806472778	-	0.886559247970581	-	0.0005501387482982571	1
192	0.001817840491713633	0.017077310880025228	0.17438515027364096	-	3.5001091957092285	-	-	0.8840389251708984	-	0.0007083287924575203	1
193	0.0018365675631952108	0.017202549967272527	0.17534375190734863	1.7673835754394531	-	-	-	-	8.807512044906616	0.0005420643470190853	1
194	0.0018477377138639752	0.017374447413853238	0.17477142810821533	-	-	-	-	0.8881409168243408	-	0.0008084555856542649	1
195	0.0018354165020273692	0.01730844070171488	0.17492206891377768	-	-	-	-	-	-	0.000635485369381768	1
196	0.0018486806962373999	0.0171960633376549	0.17465408643086752	-	-	-	6.9745893478393555	0.8825359344482422	-	0.0012911086281140645	1
197	0.0018513364003116923	0.01714130105643437	0.1747105916341146	1.774590253829956	-	-	-	-	-	0.0005280042553807165	1
198	0.0018579501026081589	0.017403553272115773	0.17452629407246908	-	-	-	-	0.8876099586486816	-	0.002688259354436585	1
199	0.0018660480325872247	0.017243352429620152	0.17556389172871908	-	3.488913059234619	-	-	0.8827705383300781	-	0.0015710374445614228	1
200	0.0019651238186900832	0.017172180373093177	0.1746811866760254	-	-	-	-	-	-	0.0006752344517925986	1
201	0.00194207702096053	0.01722758391807819	0.1746305227279663	1.7820076942443848	-	-	-	0.8887567520141602	-	0.0012792631731194965	1
202	0.0018479053239177045	0.017637653010232106	0.17501012484232584	-	-	5.231355428695679	-	-	-	0.0022237719716252506	1
203	0.0018145687439862419	0.01708293783253637	0.1745750904083252	-	-	-	-	0.8832106590270996	-	0.0013667770334192225	1
204	0.0017974602915074704	0.017193465397275728	0.17453177769978842	1.7770955562591553	-	-	-	-	-	0.0011838126182556153	1
205	0.0017974663824930678	0.01737129277196424	0.17441511154174805	-	-	-	-	0.8880419731140137	-	0.0012481306574027528	1
206	0.001811909939530151	0.017262080620075095	0.17453535397847494	-	3.496986150741577	-	-	-	-	0.0004314588365100679	1
207	0.001818964842060835	0.01726994021185513	0.174407958984375	-	-	-	-	0.8830678462982178	-	0.0005165540215250209	1
208	0.0018229926073992694	0.01732284447242474	0.1744009256362915	1.7692060470581055	-	-	-	0.8915903568267822	-	0.0004527470145349438	1
209	0.0018406807260120406	0.018663344559846102	0.1753512223561605	-	-	-	-	-	-	0.00042632633417184757	1
210	0.0018066975659939831	0.017596849373408725	0.17432896296183267	-	-	-	6.9884302616119385	0.8823304176330566	8.786690950393677	0.0011489610165213617	1
211	0.0017919115586714311	0.01856516025684498	0.17466195424397787	1.777587652206421	-	-	-	-	-	0.0005051006894630155	1
212	0.0018096443484811222	0.017723747662135532	0.17458462715148926	-	-	5.228560924530029	-	0.8871526718139648	-	0.0005450103204574943	1
213	0.0018284347420731441	0.017315593259087925	0.17540264129638672	-	3.4934444427490234	-	-	-	-	0.0005815875809524856	1
214	0.0018513202667236328	0.017566570213862827	0.1753105322519938	-	-	-	-	0.8844437599182129	-	0.0008172179396088059	1
215	0.0018492128965113494	0.01720646332050192	0.17463552951812744	1.7678403854370117	-	-	-	0.887549638748169	-	0.0007806675499590995	1
216	0.001872309260495262	0.017477463031637257	0.17510628700256348	-	-	-	-	-	-	0.0005945827237409146	1
217	0.0018821517929776025	0.017341498670906855	0.1746555964152018	-	-	-	-	0.8822648525238037	-	0.00045366464511227675	1
218	0.0019018014885744073	0.01745969908578055	0.17464486757914224	1.7714762687683105	-	-	-	-	-	0.0006651911609176146	1
219	0.001853507419802108	0.01898207114293025	0.1743155320485433	-	-	-	-	0.8885505199432373	-	0.0005438044087564918	1
220	0.0018356395919969977	0.020020580291748045	0.17456372578938803	-	3.504208564758301	-	-	-	-	0.00038127095047369824	1
221	0.0017771367992304723	0.01869357956780328	0.17473157246907553	-	-	-	-	0.8905200958251953	-	0.0019327344432953865	2
222	0.0017930103914581075	0.017848917416163852	0.1753709316253662	1.8799026012420654	-	-	-	0.883779764175415	-	0.05945147408379449	2
223	0.0017712296341820587	0.018276391205964266	0.17470781008402506	-	-	5.241368532180786	-	-	-	0.02846319145626492	2
224	0.0017756236589342247	0.01871620284186469	0.17484450340270996	-	-	-	7.000207424163818	0.8897676467895508	-	0.002002593690315179	2
225	0.001779809325180329	0.018120663506644114	0.17440183957417807	-	-	-	-	-	-	0.010226438442866007	2
