time	1e4	1e5	1e6	1e7	2e7	3e7	4e7	5e6	5e7	update	watcher
48	0.0017682528324264417	0.01722122882974559	0.1730504830678304	-	-	-	-	0.8722622394561768	-	0.00021513268366036076	1
49	0.001800386575016662	0.01740608544185244	0.17214258511861166	-	-	-	-	-	8.805437803268433	0.000293329176495976	1
50	0.0017950917682508483	0.017055125072084624	0.17335931460062662	-	3.53025484085083	-	-	0.8747918605804443	-	0.0002646138456380256	1
51	0.0018279322871455439	0.017239817257585197	0.17248026529947916	1.7488329410552979	-	-	-	-	-	0.00036217677621105547	1
52	0.0019919544096417756	0.017507914839119745	0.17378926277160645	-	-	5.220800876617432	-	0.8695099353790283	-	0.0005429571275700185	1
53	0.0018552577585205995	0.01738463980810983	0.17228198051452637	-	-	-	-	-	-	0.0005489742797043848	1
54	0.001875837340609718	0.01751536336438409	0.17482431729634604	1.7421226501464844	-	-	7.042310476303101	0.8745801448822021	-	0.0004123215108190864	1
55	0.001900496849646935	0.017620384693145752	0.1731090545654297	-	-	-	-	0.8694686889648438	-	0.000598972005055363	1
56	0.0019110431966855544	0.01763956300143538	0.17247676849365234	-	-	-	-	-	-	0.0004558167019903948	1
57	0.0019268437927844478	0.017449157578604563	0.17371861139933267	-	3.5455071926116943	-	-	0.8745276927947998	-	0.0008439153744368603	1
58	0.0018101001487058751	0.01751399040222168	0.17225376764933267	1.743443489074707	-	-	-	-	-	0.00042445291348589144	1
59	0.0018351946621579308	0.017603491033826555	0.17381525039672852	-	-	-	-	0.8709771633148193	-	0.0004596854172381151	1
60	0.0018611622579169996	0.017370783049484778	0.1724430720011393	-	-	-	-	-	-	0.0005417936799154117	1
61	0.0019104931805584882	0.017496696540287564	0.1734004815419515	1.7373106479644775	-	-	-	0.871666669845581	-	0.0002997612888573954	1
62	0.0018572267496360924	0.017446213755114324	0.172056516011556	-	-	5.2504401206970215	-	0.8687436580657959	-	0.00039225392049835794	1
63	0.001874442336223878	0.017472480905467068	0.17447566986083984	-	-	-	-	-	-	0.00034715248820991866	1
64	0.0018677530179912146	0.017555415630340576	0.17217981815338135	-	3.519442081451416	-	-	0.8721494674682617	-	0.00045284162222709255	1
65	0.0018893393520194451	0.01735665880400559	0.17241152127583823	1.7827911376953125	-	-	-	-	-	0.0004843130570473178	1
66	0.0019210173462151554	0.017513189996991838	0.17401703198750815	-	-	-	-	0.8732619285583496	8.85367727279663	0.00041827828974133526	1
67	0.001920558512210846	0.017550739748724575	0.17227657636006674	-	-	-	-	-	-	0.0005420939163605463	1
68	0.0019407413137240673	0.01770527022225516	0.1992520491282145	1.750938892364502	-	-	6.982971668243408	0.9530131816864014	-	0.000759009975397919	1
69	0.0019485055222341666	0.01766014950616019	0.17303824424743652	-	-	-	-	-	-	0.000652358020092808	1
70	0.0019881254242312524	0.017866969108581543	0.17282533645629883	-	-	-	-	0.8722963333129883	-	0.0006834836964754714	1
71	0.001990414434863675	0.01741014677902748	0.17331576347351074	-	3.5475072860717773	-	-	0.8725848197937012	-	0.0005656982225085062	1
72	0.002013775767112265	0.017749266965048655	0.17265685399373373	1.7500662803649902	-	-	-	-	-	0.0006883533215829743	1
73	0.0020265491282353636	0.017848108495984758	0.17374841372172037	-	-	5.241500616073608	-	0.871464729309082	-	0.0005600830642933291	1
74	0.0020382335363340774	0.017926130975995744	0.17525331179300943	-	-	-	-	-	-	0.000699145800865774	1
75	0.002060004358012307	0.018007772940176504	0.1742118994394938	1.7389371395111084	-	-	-	0.8746674060821533	-	0.0007025869779808577	1
76	0.0020714763816929264	0.017808914184570312	0.17230621973673502	-	-	-	-	-	-	0.0006854080505807683	1
77	0.002068595725949071	0.018156698771885464	0.17267286777496338	-	-	-	-	0.8698294162750244	-	0.0007670471512835432	1
78	0.00208284885068483	0.017544099262782505	0.17342193921407065	-	3.521463394165039	-	-	0.8731472492218018	-	0.0008440582594389699	1
79	0.002118487214837463	0.018139915806906565	0.17279958724975586	1.753220796585083	-	-	-	-	-	0.0010382544511416828	1
80	0.002118897540374887	0.017776855400630405	0.1736780802408854	-	-	-	-	0.8708927631378174	-	0.0009004429534629539	1
81	0.0021237607659964726	0.017535618373325894	0.17223882675170898	-	-	-	-	-	-	0.0007769216853831317	1
82	0.0021267368875700853	0.017717225211007253	0.1735347112019857	1.7410013675689697	-	-	7.062525749206543	0.8736634254455566	-	0.0008210528686212563	1
83	0.0021546550419019616	0.01781151124409267	0.1725639502207438	-	-	5.284470319747925	-	-	-	0.0010018567649685607	1
84	0.0021634478318063835	0.01822392429624285	0.174406369527181	-	-	-	-	0.8663845062255859	8.799355745315552	0.0035647654878920403	1
85	0.0021743763911041395	0.018033460334495263	0.1725780169169108	-	3.5336129665374756	-	-	0.8750264644622803	-	0.0009404376098320346	1
86	0.0021859333578464206	0.018711381488376193	0.18045902252197266	1.7487034797668457	-	-	-	-	-	0.0009209953199591105	1
87	0.0021890449523925782	0.018402973810831707	0.1738893985748291	-	-	-	-	0.8712644577026367	-	0.0011185604497927044	1
88	0.0022072483386312214	0.018007959638323103	0.1724247932434082	-	-	-	-	-	-	0.0010884579803262437	1
89	0.0022094174885429075	0.01798389639173235	0.17359773317972818	1.7407846450805664	-	-	-	0.8760354518890381	-	0.001057320170932346	1
90	0.0020908521393598134	0.017777579171316966	0.1726384162902832	-	-	-	-	0.8703005313873291	-	0.0006160050435783037	1
91	0.0018515138697803469	0.01745112453188215	0.1734167734781901	-	-	-	-	-	-	0.0003821806864695506	1
92	0.0018788181783581867	0.02053898811340332	0.1721654733022054	-	3.513052463531494	-	-	0.8752777576446533	-	0.000360381918413272	1
93	0.0018287210216309502	0.01740617411477225	0.17281238238016763	1.7473669052124023	-	-	-	-	-	0.00026689926644547725	1
94	0.001818186242641998	0.017512050168267613	0.17291605472564697	-	-	5.266998052597046	-	0.8764081001281738	-	0.0003071664716038372	1
95	0.0018679796516215394	0.017473024981362478	0.17213781674702963	-	-	-	-	-	-	0.000388794740041097	1
96	0.0018590360317590102	0.01745069438013537	0.17334532737731934	1.740251064300537	-	-	7.021941661834717	0.8870344161987305	-	0.0004060507989397236	1
97	0.0018615317794511903	0.01741185681573276	0.17230772972106934	-	-	-	-	-	-	0.0003716098208005736	1
98	0.0018840192378252402	0.017042793076613855	0.17422747611999512	-	-	-	-	0.8725306987762451	-	0.000585629632480878	1
99	0.001895300241617056	0.017554725919451033	0.1728525161743164	-	3.5312886238098145	-	-	0.8760437965393066	-	0.0005761779687993418	1
100	0.0018439819750267915	0.017260140386121028	0.1738863786061605	1.7617621421813965	-	-	-	-	-	0.0003233341763914942	1
101	0.0018720572438983409	0.017261907972138505	0.1724565029144287	-	-	-	-	0.8851628303527832	-	0.0005809987796500017	1
102	0.0018797748871432006	0.017184043752736057	0.1735502084096273	-	-	-	-	-	8.854060173034668	0.0011875921016116795	1
103	0.0018566013278817771	0.017304313593897325	0.1727217435836792	1.7810204029083252	-	-	-	0.8979775905609131	-	0.00043962572917285525	1
104	0.0018142061479857047	0.017243105789710736	0.17215752601623535	-	-	-	-	-	-	0.0003227462447767251	1
105	0.0018456705500570576	0.017220192942126043	0.17323795954386392	-	-	5.7606141567230225	-	1.3646013736724854	-	0.00031048522294976276	1
106	0.0018757350544512498	0.01715581170443831	0.17179536819458008	-	3.512441635131836	-	-	-	-	0.0003911638858428061	1
107	0.0018950957518357498	0.017438970763107825	0.19550061225891113	1.7680962085723877	-	-	-	0.9442431926727295	-	0.0005301621180845875	1
108	0.0019142776147864672	0.017699641840798513	0.17214624087015787	-	-	-	-	-	-	0.0003784146014746133	1
109	0.0019535706156776065	0.017700229372297014	0.17344772815704346	-	-	-	-	0.8692686557769775	-	0.0004840432011129285	1
110	0.0019460231300414078	0.01743532049244848	0.17355950673421225	1.7578728199005127	-	-	6.993774890899658	-	-	0.0005564870484710192	1
111	0.0017919227154585566	0.01749145133154733	0.17212128639221191	-	-	-	-	0.8745052814483643	-	0.00024283073130278786	1
112	0.001817425238690253	0.01715630498425714	0.17371773719787598	-	-	-	-	-	-	0.000394542304209676	1
113	0.001849043235350191	0.017061734199523927	0.17322015762329102	-	-	-	-	0.870999813079834	-	0.00037232958536735064	1
114	0.001878842142702059	0.01724156017961173	0.1748537222544352	1.7691099643707275	3.544158697128296	-	-	0.8775629997253418	-	0.0004063959444282578	1
115	0.0019130059914995534	0.01716743666550209	0.17284138997395834	-	-	-	-	-	-	0.0010373773836938323	1
116	0.0019328472661037071	0.017289979117257253	0.173413356145223	-	-	5.270339488983154	-	0.8723311424255371	-	0.000602282848454974	1
117	0.0019107622693675433	0.01732285269375505	0.1727919578552246	1.7432541847229004	-	-	-	-	-	0.00034781335800640223	1
118	0.0018499067851475307	0.01709905163995151	0.1723341147104899	-	-	-	-	0.8758976459503174	-	0.000276032616110409	1
119	0.0018817968950926803	0.017170286178588866	0.17468500137329102	-	-	-	-	-	8.801244497299194	0.00033639899591891154	1
120	0.0019206843023634142	0.017911604472569058	0.17724132537841797	-	-	-	-	0.8707675933837891	-	0.0004170384767244188	1
121	0.0018906795061551607	0.017271484647478377	0.17701331774393717	1.747006893157959	3.4846084117889404	-	-	0.8758938312530518	-	0.0003862931178166316	1
122	0.00183305509914696	0.01721655089279701	0.1729872226715088	-	-	-	-	-	-	0.00038708777503235523	1
123	0.001854068354556435	0.01721738946848902	0.17453312873840332	-	-	-	-	0.875809907913208	-	0.0006533554056014381	1
124	0.001900880953519961	0.01733648365941541	0.1725591023763021	1.740199089050293	-	-	7.022043228149414	-	-	0.00047073283276476943	1
125	0.0019373114653459685	0.01728613623257341	0.17347311973571777	-	-	-	-	0.876286506652832	-	0.00044240575397024414	1
126	0.0019161137499550517	0.017299816526215653	0.17525808016459146	-	-	-	-	-	-	0.0003906397258534151	1
127	0.0019334194706935508	0.01741842712674822	0.17531824111938477	-	-	5.321733236312866	-	0.8719508647918701	-	0.0005962175971708643	1
128	0.0020437962781344214	0.01853915497108742	0.1895009676615397	1.7502632141113281	3.5370795726776123	-	-	0.8678767681121826	-	0.0003685250335185539	1
129	0.001953950950077602	0.017915938581739153	0.17285283406575522	-	-	-	-	-	-	0.0004365180994009043	1
130	0.0019053897342166386	0.017360095320076777	0.17355823516845703	-	-	-	-	0.8660376071929932	-	0.00041925907135009766	1
131	0.001899925438133446	0.017269397604054416	0.17431267102559408	1.7412316799163818	-	-	-	-	-	0.0004635859226834947	1
132	0.0019177555574053456	0.017898218972342356	0.17351953188578287	-	-	-	-	0.8720464706420898	-	0.00042294054738436213	1
133	0.0023804020423155567	0.02246921712701971	0.17409348487854004	-	-	-	-	-	-	0.0002501440719819405	1
134	0.001779049203015756	0.016913318634033205	0.17266178131103516	-	-	-	-	0.865058422088623	-	0.00020678105813749936	1
135	0.0017824517260389638	0.01695982341108651	0.19148127237955728	1.7469842433929443	3.5385000705718994	-	-	0.8760795593261719	-	0.00022508624580598648	1
136	0.0018256428516487207	0.017036405102959996	0.1742795705795288	-	-	-	-	-	-	0.0002433843204764721	1
137	0.0018480895610337848	0.017182900987822432	0.17279624938964844	-	-	5.227892637252808	-	0.872159481048584	9.055132389068604	0.00033367368221971035	1
138	0.001868202830805923	0.017284927697017276	0.17453765869140625	1.7400240898132324	-	-	7.066471099853516	-	-	0.00030430273921167186	1
139	0.001826025739478356	0.01723871559932314	0.1731712818145752	-	-	-	-	0.8761374950408936	-	0.0003448542030084701	1
140	0.0018516133602400472	0.017269973097176386	0.1744832992553711	-	-	-	-	-	-	0.0005279966969170062	1
141	0.00188643513745024	0.017473738769005084	0.17287627855936685	-	-	-	-	0.877692461013794	-	0.00030813478664845005	1
142	0.00341122397061052	0.01802445341039587	0.17389885584513345	1.746565580368042	3.491055488586426	-	-	0.882849931716919	-	0.0009254401715943939	1
143	0.0019191471055323977	0.017733656126877356	0.1723505655924479	-	-	-	-	-	-	0.00036481314246147113	1
144	0.0019550522168477378	0.017529606819152832	0.17279561360677084	-	-	-	-	0.8764944076538086	-	0.0004668181592767889	1
145	0.001963691105918279	0.017415696176989324	0.17286264896392822	1.7405645847320557	-	-	-	-	-	0.00046735913534192726	1
146	0.00187148431408088	0.017363922936575755	0.17233824729919434	-	-	-	-	0.879307746887207	-	0.00031179768055918404	1
147	0.0018054728998857386	0.017249978821853112	0.17423176765441895	-	-	-	-	-	-	0.00027438016644966895	1
148	0.0017814033728644305	0.01736189579141551	0.1722079118092855	-	-	5.267541885375977	-	0.8992457389831543	-	0.000413627823193868	1
149	0.0018143636274161813	0.016960818192054486	0.17431330680847168	1.7467679977416992	3.4833900928497314	-	-	0.8857431411743164	-	0.0002392294949718884	1
150	0.00250522777287647	0.023255770856683903	0.17308473587036133	-	-	-	-	-	-	0.0003414056072496388	1
151	0.002594349896096434	0.02378958747500465	0.17460846900939941	-	-	-	-	0.8825161457061768	-	0.0004632262622608858	1
152	0.00205800224048822	0.01877770057091346	0.1739011605580648	1.7391674518585205	-	-	7.13976526260376	-	-	0.0004116247749495485	1
153	0.001845358909292614	0.017514680993968045	0.17413270473480225	-	-	-	-	0.8769745826721191	-	0.0002973498123958365	1
154	0.00181950678244728	0.017008255267965382	0.17412972450256348	-	-	-	-	-	-	0.0002987941366727235	1
155	0.0018406441149193696	0.017234070547695816	0.17253963152567545	-	-	-	-	0.8704829216003418	8.791545867919922	0.0007009798592894616	1
156	0.0018609973619569023	0.017323411744216394	0.17468523979187012	1.7502658367156982	3.49922776222229	-	-	0.8782405853271484	-	0.0003777840850634296	1
157	0.0018853510933360834	0.017300128936767578	0.173293670018514	-	-	-	-	-	-	0.0003869258594834042	1
158	0.0019049837782576277	0.01724470072779162	0.17447566986083984	-	-	5.2236151695251465	-	0.871145486831665	-	0.0004297725897166585	1
159	0.0019190561910547635	0.017238214098173995	0.17322675387064615	1.7446234226226807	-	-	-	-	-	0.0006500579477325687	1
160	0.0018972479380094088	0.017164205682688748	0.17453527450561523	-	-	-	-	0.877265453338623	-	0.00042280238985225856	1
161	0.001924007199704647	0.01708802683600064	0.1735377311706543	-	-	-	-	-	-	0.0005444254694253461	1
162	0.001938742915476401	0.01709071521101327	0.1728342374165853	-	-	-	-	0.8705987930297852	-	0.00044960450986808323	1
163	0.0019517597698030017	0.01733387749770592	0.17432228724161783	1.7481701374053955	3.4817745685577393	-	-	0.8741598129272461	-	0.0004310433084433719	1
164	0.0018658836682637532	0.01738826159773202	0.17297887802124023	-	-	-	-	-	-	0.00032327904106022433	1
165	0.0018327918637640857	0.01734490230165679	0.1741312344868978	-	-	-	-	0.8708524703979492	-	0.00024673898119137406	1
166	0.0018409459331955357	0.01700570665556809	0.1727877457936605	1.7387113571166992	-	-	-	-	-	0.00025216907096308703	1
167	0.0018068198319319841	0.019791927337646485	0.17503674825032553	-	-	-	7.097531318664551	0.8741400241851807	-	0.00024132029829777765	1
168	0.0018311982704361132	0.019723129272460938	0.17261544863382974	-	-	-	-	-	-	0.0003102062361856959	1
169	0.0018540040502008403	0.017006413141886393	0.17287325859069824	-	-	5.654775381088257	-	1.2882466316223145	-	0.0002638881503494849	1
170	0.0018828169990131873	0.017034719730245656	0.17434541384379068	1.7473256587982178	3.5005292892456055	-	-	-	-	0.00040831341560709355	1
171	0.0019056944313196602	0.017245522860823006	0.17294732729593912	-	-	-	-	0.8748841285705566	-	0.0004892772879482301	1
172	0.0019143629630715931	0.017206389328529095	0.1745018164316813	-	-	-	-	-	-	0.0006098565022656872	1
173	0.0019494252713772619	0.017530021996333682	0.17294692993164062	1.7413983345031738	-	-	-	0.8717868328094482	8.847878456115723	0.0004304477146693638	1
174	0.002202731158052172	0.017982730159053096	0.17368698120117188	-	-	-	-	-	-	0.0006864020037680976	1
175	0.002017350099524673	0.017112641498960298	0.17205246289571127	-	-	-	-	0.8733808994293213	-	0.0003617851639452788	1
176	0.0018428354227587524	0.017026599248250326	0.17339634895324707	-	-	-	-	-	-	0.00038549560042181374	1
177	0.00186192494518352	0.018257776896158855	0.1727453867594401	1.7464265823364258	3.4805774688720703	-	-	0.8684296607971191	-	0.0005024536882983092	1
178	0.0018791824806737535	0.01956638006063608	0.17331385612487793	-	-	-	-	0.8782050609588623	-	0.0006379345356614763	1
179	0.0019132803386287466	0.019974231719970703	0.17518115043640137	-	-	-	-	-	-	0.000560478248417517	1
180	0.0019110053084617437	0.020616044600804646	0.17230749130249023	1.8615009784698486	-	5.417778968811035	-	1.0759379863739014	-	0.0005932236694231782	1
181	0.0019350164076861213	0.019308016850398138	0.17399867375691733	-	-	-	7.039567708969116	-	-	0.0006958204336440601	1
182	0.0018049299498617431	0.0172110837081383	0.17188517252604166	-	-	-	-	0.873436450958252	-	0.0003103150619517139	1
183	0.0018364724828236138	0.01731876669258907	0.1732060114542643	-	-	-	-	-	-	0.00029807090759277345	1
184	0.001876187415177378	0.017624029091426303	0.17359368006388345	1.769383192062378	3.501310348510742	-	-	0.8709018230438232	-	0.0003116363033509222	1
185	0.001903946085493694	0.017623169081551687	0.17351706822713217	-	-	-	-	-	-	0.00033440420960311173	1
186	0.0019092606019604113	0.01749901113838985	0.17267894744873047	-	-	-	-	0.8827977180480957	-	0.0006956491347546229	1
187	0.0019504711741492862	0.017328607624974745	0.17202329635620117	-	-	-	-	0.8803303241729736	-	0.00046242817793742263	1
188	0.0018595029722969488	0.017289630004337857	0.17269253730773926	1.7380774021148682	-	-	-	-	-	0.0004741469105997762	1
189	0.0017923016981645063	0.017048350969950356	0.17174490292867026	-	-	-	-	0.8827013969421387	-	0.000326607884331183	1
190	0.0017840629038603408	0.01692483342927078	0.17284178733825684	-	-	-	-	-	8.808970928192139	0.00022468723037681292	1
191	0.001802873262118944	0.01723365125984981	0.19729232788085938	1.8246784210205078	3.480631113052368	5.255585670471191	-	0.878929615020752	-	0.00024282691069939138	1
192	0.0018371144191926298	0.01768016815185547	0.17353284358978271	-	-	-	-	-	-	0.0003653202630296538	1
193	0.0018724624648293615	0.01728041418667497	0.1744391918182373	-	-	-	-	0.8812775611877441	-	0.0003890762265944323	1
194	0.0018817565450266404	0.01705575811451879	0.17260638872782388	-	-	-	-	-	-	0.00034176644010215954	1
195	0.0019119405007177546	0.01724609013261466	0.17407894134521484	1.7351884841918945	-	-	7.074697017669678	0.8772878646850586	-	0.0004005401536274201	1
196	0.001934360055362477	0.017237375522481984	0.17257905006408691	-	-	-	-	0.8770358562469482	-	0.0003848980009703231	1
197	0.0019472795041653478	0.017302430909255456	0.17392810185750326	-	-	-	-	-	-	0.00047774434089660646	1
198	0.001979051344844711	0.017675323145730153	0.17278671264648438	1.741994857788086	3.5062832832336426	-	-	0.8701667785644531	-	0.0009533303987677799	1
199	0.0019351762883803424	0.017504470101718246	0.17352652549743652	-	-	-	-	-	-	0.00037511885653931264	1
200	0.0018740443675690278	0.017557501792907715	0.1727449893951416	-	-	-	-	0.8742547035217285	-	0.0004222825745259548	1
201	0.0019044323777600144	0.017205871384719323	0.17193293571472168	-	-	5.216580629348755	-	-	-	0.00039777784048247077	1
202	0.001868481871746339	0.01746763854191221	0.1725452740987142	1.7596774101257324	-	-	-	0.8696160316467285	-	0.0003072852673737899	1
203	0.00185282337934451	0.017308564021669585	0.1717681090037028	-	-	-	-	0.8763446807861328	-	0.0002497666580019465	1
204	0.0018673168890403979	0.017204087356041217	0.17395877838134766	-	-	-	-	-	-	0.0002903225760774564	1
205	0.0018877553757123107	0.017209866951251852	0.17205111185709634	1.777395486831665	3.480781078338623	-	-	0.8650999069213867	-	0.00037552980217188836	1
206	0.0019084908241449401	0.017226926211653084	0.17428803443908691	-	-	-	-	-	-	0.0004524667498091577	1
207	0.0018547298316668747	0.017099216066557784	0.17432792981465658	-	-	-	-	0.866081714630127	-	0.00030333222142907957	1
208	0.0018313551480885332	0.017389774322509766	0.1928685506184896	-	-	-	-	0.9250543117523193	8.866522550582886	0.0002903150756974026	1
209	0.0017997677072937234	0.017077774837099272	0.1724231243133545	1.7544631958007812	-	-	7.033782958984375	-	-	0.00033227254125730844	1
210	0.001827384807445385	0.017496747629983083	0.17202226320902506	-	-	-	-	0.8682942390441895	-	0.00041182037207771377	1
211	0.0018421442767654018	0.017165168126424154	0.17333372433980307	-	-	-	-	-	-	0.0004365622352592596	1
212	0.0019148375636847445	0.017576566764286587	0.17307829856872559	1.770251989364624	3.5009162425994873	5.26492166519165	-	0.8676266670227051	-	0.00040729641914367677	1
213	0.001911405459452232	0.018289504227814852	0.17786828676859537	-	-	-	-	-	-	0.0005728502363741538	1
214	0.001953352110187998	0.018842352761162653	0.17962992191314697	-	-	-	-	0.8842926025390625	-	0.00044510522241258434	1
215	0.0019664859391778588	0.01748257875442505	0.17228039105733237	-	-	-	-	-	-	0.0004073648527589381	1
216	0.001997436106446301	0.01769432851246425	0.1736161708831787	1.7442026138305664	-	-	-	0.8649134635925293	-	0.00048181082790791686	1
217	0.0019133814577926458	0.017405090660884463	0.172027587890625	-	-	-	-	0.8679747581481934	-	0.0003581017849091184	1
218	0.0018224380634449147	0.017025898242818898	0.1736577351888021	-	-	-	-	-	-	0.00023615137973108632	1
219	0.0017822903135548468	0.017052451769510906	0.17227768898010254	1.746108055114746	3.480358123779297	-	-	0.8644368648529053	-	0.0002893856809109072	1
220	0.0018173293433945998	0.017155186883334457	0.17419020334879556	-	-	-	-	-	-	0.00025957481029930464	1
221	0.0018468608570456058	0.01729494127733954	0.1728504498799642	-	-	-	-	0.8673923015594482	-	0.0003668222811155095	1
222	0.0018206075385764793	0.017109024113622206	0.1741789182027181	-	-	5.223606109619141	-	0.8650147914886475	-	0.00042742626603995006	1
223	0.001794352964921431	0.017362561719170933	0.17416977882385254	1.741490364074707	-	-	7.079249382019043	-	-	0.0002439761429690243	1
224	0.0018294947741200047	0.017103811790203226	0.2185633977254232	-	-	-	-	1.0074081420898438	-	0.0003057133917715035	1
225	0.0018438667840278997	0.017289844052544957	0.17333531379699707	-	-	-	-	-	-	0.00033094587117216015	1
