time	1e4	1e5	1e6	1e7	2e7	3e7	4e7	5e6	5e7	update	watcher
434	0.0018522551185206364	0.03820644892179049	0.174896240234375	-	-	-	-	-	-	0.0002881819599442461	1
435	0.0018846623285520123	0.038385868072509766	0.1745916207631429	-	-	-	-	0.9000182151794434	-	0.00038776580950769665	1
436	0.0018845104989204699	0.01961627960205078	0.1753695805867513	-	-	-	-	-	-	0.0002995265551530278	1
437	0.0019184494760713688	0.017185877109396046	0.1751023530960083	1.7444558143615723	-	-	-	0.8832290172576904	-	0.0003815772597447014	1
438	0.0019476526810717678	0.01736899079947636	0.17463930447896323	-	-	-	-	-	-	0.0005177906504622451	1
439	0.0019525327379741365	0.01723834563945902	0.1731139818827311	-	3.554140090942383	-	-	0.887066125869751	8.79408049583435	0.0004068106849269555	1
440	0.0019216713738348698	0.01733677727835519	0.17543808619181314	1.7434687614440918	-	-	-	-	-	0.0003554572085493402	1
441	0.0019788789940646373	0.018202951976231167	0.17695514361063638	-	-	5.262767791748047	-	0.921532154083252	-	0.00029436777917574733	1
442	0.0018312815839916358	0.01762146609170096	0.1733222802480062	-	-	-	-	0.8954944610595703	-	0.0003685282981310774	1
443	0.0018607125137791488	0.01807184730257307	0.17597413063049316	-	-	-	-	-	-	0.00037624645464068177	1
444	0.0018678370750311649	0.017643426145826067	0.17742085456848145	1.7483468055725098	-	-	-	0.8768925666809082	-	0.00035479708060314857	1
445	0.0018889273720226068	0.017667012555258616	0.1768185297648112	-	-	-	-	-	-	0.00040140302002835435	1
446	0.0019123249275739803	0.017466989056817418	0.24170708656311035	-	3.5292704105377197	-	-	1.0136964321136475	-	0.0004245426400531501	1
447	0.0019339989489457739	0.01709253212501263	0.17646392186482748	1.7445590496063232	-	-	-	-	-	0.0004274093021046032	1
448	0.0021035245124329913	0.017356510820059942	0.24206292629241943	-	-	-	7.030465364456177	1.0112380981445312	-	0.00031347326822528084	1
449	0.0018069919417886173	0.017069578170776367	0.21147696177164713	-	-	-	-	-	-	0.0003688672986889522	1
450	0.0018518598456131784	0.01696781454415157	0.18939650058746338	-	-	-	-	0.8863229751586914	-	0.00032695442937099044	1
451	0.0021925278469524553	0.017026885350545248	0.1760540803273519	1.7471723556518555	-	-	-	-	-	0.0003553378098596574	1
452	0.0019376709705262673	0.017486461571284702	0.17645462354024252	-	-	5.232447862625122	-	0.8856151103973389	-	0.0003166867745463753	1
453	0.0018717580875063124	0.01728004422681085	0.17879478136698404	-	3.55847430229187	-	-	-	-	0.00030162146216944645	1
454	0.0018997715069697454	0.017229211741480333	0.17488829294840494	1.7408299446105957	-	-	-	0.8872857093811035	-	0.0003682855941072295	1
455	0.0018950068033658542	0.0174276746552566	0.17612266540527344	-	-	-	-	0.8831508159637451	-	0.0004144163519249367	1
456	0.0018541147124092534	0.017080454990781587	0.1748495101928711	-	-	-	-	-	-	0.0003041266763028599	1
457	0.0018032103667765746	0.017009562459485286	0.17713276545206705	-	-	-	-	0.8866481781005859	8.725506782531738	0.00023497515866736403	1
458	0.001788541026737379	0.016984391212463378	0.19791658719380698	1.743727684020996	-	-	-	-	-	0.00023349930811770113	1
459	0.0018214587812070493	0.017087089604344862	0.17493116855621338	-	-	-	-	0.8760769367218018	-	0.000294964032833203	1
460	0.001851487876777362	0.017014766561573948	0.1742831071217855	-	3.5293760299682617	-	-	-	-	0.0003553136611758432	1
461	0.0018860891861020377	0.017100621914041454	0.17578641573588052	1.7418432235717773	-	-	-	0.9025216102600098	-	0.0003313099766129497	1
462	0.0019066950529238432	0.017313332393251616	0.1754603385925293	-	-	5.247309923171997	7.013430595397949	0.883110761642456	-	0.00039869737172558764	1
463	0.0019289372014064416	0.01765103997855351	0.1749091943105062	-	-	-	-	-	-	0.0003814184558459802	1
464	0.00195365460965002	0.017577460833958218	0.17464653650919595	-	-	-	-	0.8857100009918213	-	0.0004091887494882642	1
465	0.0019710836410522462	0.017665743827819824	0.1762179136276245	1.7486131191253662	-	-	-	-	-	0.0004113287754075584	1
466	0.001837218875315652	0.017476353152044887	0.17461323738098145	-	-	-	-	0.8865857124328613	-	0.0003271715449813074	1
467	0.0018566023628666716	0.017164008370761215	0.1728843847910563	-	3.547720432281494	-	-	-	-	0.00035894285582316896	1
468	0.0018793599296162147	0.017061348619132208	0.17535320917765299	1.7435197830200195	-	-	-	0.8868680000305176	-	0.00035531834840409423	1
469	0.0018936524024376503	0.017228743125652445	0.17644643783569336	-	-	-	-	-	-	0.00030277724619264955	1
470	0.0018397436213137498	0.017047175045671135	0.1746791203816732	-	-	-	-	0.8830604553222656	-	0.00024579705468036643	1
471	0.0017576549734388078	0.017005228996276857	0.17432880401611328	-	-	-	-	0.8863990306854248	-	0.00021410310746160238	1
472	0.001848466414257996	0.017146003657373888	0.17599272727966309	1.7468290328979492	-	-	-	-	-	0.00022683068504178428	1
473	0.0019680950271180903	0.017056136295713228	0.17470606168111166	-	-	5.232974290847778	-	0.8898365497589111	-	0.00023378198480307434	1
474	0.0018067088197259342	0.017085881068788725	0.17449037233988443	-	3.528705358505249	-	-	-	8.772047758102417	0.00021788536333570293	1
475	0.0018419549706276883	0.01711454884759311	0.17555157343546549	1.7505958080291748	-	-	-	0.8873231410980225	-	0.00027253131488875565	1
476	0.001874145899435413	0.017346193050516063	0.17575923601786295	-	-	-	7.029216527938843	-	-	0.00034163781197748503	1
477	0.0018842811802871355	0.0173971570771316	0.17483226458231607	-	-	-	-	0.8839209079742432	-	0.0003603765100886578	1
478	0.001865924307794282	0.01717534558526401	0.17421444257100424	-	-	-	-	0.8864057064056396	-	0.0003538162653682796	1
479	0.0018730018528695341	0.017248589417030072	0.17541742324829102	1.7654798030853271	-	-	-	-	-	0.00034643146132852645	1
480	0.0019094260164009508	0.01742816793507543	0.17491229375203451	-	-	-	-	0.8830480575561523	-	0.0004845800513992766	1
481	0.0019197296351194382	0.017227513449532644	0.1744542121887207	-	3.5475685596466064	-	-	-	-	0.0003543139064134614	1
482	0.0019463967150590551	0.01740927531801421	0.17518464724222818	1.7629413604736328	-	-	-	0.8868281841278076	-	0.0004309475913602862	1
483	0.0019074558287627938	0.017650280679975237	0.17545429865519205	-	-	5.251681566238403	-	-	-	0.00034373408758481814	1
484	0.0018217210416440611	0.017600125279919856	0.1751986344655355	-	-	-	-	0.8862018585205078	-	0.0002549013222060414	1
485	0.0018052679278475023	0.01699446809702906	0.17246770858764648	-	-	-	-	0.8858866691589355	-	0.0002389725218427942	1
486	0.0018365320874683892	0.017264094846001988	0.17581570148468018	1.7535216808319092	-	-	-	-	-	0.0003004300492841899	1
487	0.0018651936993454442	0.01707180615129142	0.17435479164123535	-	-	-	-	0.8787055015563965	-	0.00034695407949559496	1
488	0.0018750723777161806	0.017371761387792128	0.17424321174621582	-	3.5713627338409424	-	-	-	-	0.00031247798259090184	1
489	0.001764248776179488	0.017108292415224272	0.1749138037363688	1.7438197135925293	-	-	-	0.9749486446380615	-	0.0002563556891845426	1
490	0.0018026193563085403	0.01700733502705892	0.17489012082417807	-	-	-	7.404177188873291	-	-	0.00023513979173394952	1
491	0.0018449079677853245	0.01735501629965646	0.2027591069539388	-	-	-	-	0.8858413696289062	-	0.0003236273704971398	1
492	0.001797718006175953	0.017171687093274348	0.21464335918426514	-	-	-	-	-	8.780351877212524	0.00030582270971158656	1
493	0.0018141620299395394	0.017255807745045627	0.19575107097625732	1.7454566955566406	-	-	-	0.8871073722839355	-	0.0002857174213483472	1
494	0.0018441123462348396	0.017275950004314554	0.17459940910339355	-	-	5.235046148300171	-	0.9142494201660156	-	0.0003551714458626103	1
495	0.0018686372222322407	0.017157554626464844	0.1866618792215983	-	3.591107130050659	-	-	-	-	0.00036299982450605834	1
496	0.0026767576063001478	0.017636907511744005	0.17520475387573242	1.7429242134094238	-	-	-	0.8875288963317871	-	0.00033502371414848	1
497	0.003865424543619156	0.01768336125782558	0.1746831734975179	-	-	-	-	-	-	0.00039965097407839	1
498	0.0019443664025133988	0.017619822706495012	0.17467772960662842	-	-	-	-	0.883026123046875	-	0.0003987140509298347	1
499	0.0019319936340930414	0.01721216892373973	0.1753847599029541	-	-	-	-	-	-	0.00041250611694765765	1
500	0.0019470062180470102	0.01716615413797313	0.17543752988179526	1.7476801872253418	-	-	-	0.8883435726165771	-	0.000510770358361777	1
501	0.001776686644295923	0.017176315702241044	0.18841107686360678	-	-	-	-	-	-	0.0002271495120436344	1
502	0.0017537357968367717	0.01690383752187093	0.1910926103591919	-	3.555403232574463	-	-	0.8823378086090088	-	0.00019432788993954924	1
503	0.0017569959163665771	0.016961097717285156	0.1733097235361735	1.7435457706451416	-	-	-	0.8867905139923096	-	0.00022108490717731653	1
504	0.0017901628667658025	0.017049962076647527	0.17471067110697427	-	-	5.28545355796814	-	-	-	0.0003418339153439225	1
505	0.0018218941158718532	0.017264579904490505	0.17551660537719727	-	-	-	6.9894797801971436	0.8828485012054443	-	0.00025804455596446714	1
506	0.001824001912717466	0.017133211267405545	0.1754599412282308	-	-	-	-	-	-	0.00028561426790545374	1
507	0.001830962510800273	0.017100731531778973	0.1748791535695394	1.7448816299438477	-	-	-	0.8871111869812012	-	0.000244357793227486	1
508	0.0018660428389063422	0.01724535843421673	0.17465496063232422	-	-	-	-	-	-	0.0004172554016113281	1
509	0.0018858297574565785	0.017108465063160862	0.17830491065979004	-	-	-	-	0.8869907855987549	8.744116306304932	0.00041280401960868665	1
510	0.0018704626496753765	0.01716348220562113	0.17441503206888834	1.7428138256072998	3.545811176300049	-	-	0.8868236541748047	-	0.00039256369737293616	1
511	0.0018978283955500676	0.0174698999949864	0.1743598779042562	-	-	-	-	-	-	0.0003521352984005584	1
512	0.0018813546377283927	0.01721516148797397	0.17488479614257812	-	-	-	-	0.8825256824493408	-	0.0003208262219741531	1
513	0.0018371841800746632	0.0172740179916908	0.1751101811726888	-	-	-	-	-	-	0.0002828495843069894	1
514	0.001873086160580015	0.017228981544231546	0.17505216598510742	1.7474234104156494	-	-	-	0.890056848526001	-	0.00030708021245628373	1
515	0.0018930288461538462	0.01749744908563022	0.17460036277770996	-	-	5.240744113922119	-	-	-	0.0003344985062065069	1
516	0.0019244449213147163	0.017434707709721158	0.1725999116897583	-	-	-	-	0.883192777633667	-	0.00036434955357757856	1
517	0.0019515474794410434	0.017432960970648403	0.1760584513346354	1.745149850845337	3.5298094749450684	-	-	-	-	0.00046253297843185126	1
518	0.0018973625623262846	0.017389404362645643	0.21154189109802246	-	-	-	-	0.9958007335662842	-	0.0003310228180851109	1
519	0.0018445525723003715	0.017182703675894903	0.17615413665771484	-	-	-	6.959541082382202	-	-	0.00032372638750612065	1
520	0.0018279720859456683	0.01706682402512123	0.17479594548543295	-	-	-	-	0.8787052631378174	-	0.00024323535727112115	1
521	0.001795961909050489	0.017051302153488684	0.17443156242370605	1.7468912601470947	-	-	-	0.8836836814880371	-	0.0002484625538453361	1
522	0.001863414836379717	0.017247611078722722	0.1865504582722982	-	-	-	-	-	-	0.00028532348078989117	1
523	0.001884401986425407	0.017018667856852212	0.1728526751200358	-	-	-	-	0.8837602138519287	-	0.0003199981599321292	1
524	0.0019043476885350055	0.017051261046837116	0.17381632328033447	1.7412223815917969	3.549365997314453	-	-	-	-	0.0003587901362120875	1
525	0.0019360841489305684	0.01731594677629142	0.17563851674397787	-	-	5.272160053253174	-	0.9052801132202148	-	0.0003891252136867845	1
526	0.0018921237725477952	0.01726023082075448	0.17559305826822916	-	-	-	-	-	-	0.0003228190904914246	1
527	0.0024437857146310336	0.023285105114891416	0.1748793125152588	-	-	-	-	0.8831691741943359	9.038691997528076	0.0002506429016656419	1
528	0.0025395796849177433	0.024032467887515112	0.17469318707784018	1.7470293045043945	-	-	-	0.8880691528320312	-	0.00026855646400744925	1
529	0.0025827077527840934	0.0241522334870838	0.1757206122080485	-	-	-	-	-	-	0.000298091673081921	1
530	0.0021234668534377524	0.03206153213977814	0.17535758018493652	-	-	-	-	0.8858211040496826	-	0.0003632066377705956	1
531	0.0018904493405268743	0.023651623725891115	0.17587125301361084	1.7416882514953613	3.5261788368225098	-	-	-	-	0.0003448006650536964	1
532	0.0018894517102004012	0.017321923683429587	0.17574707667032877	-	-	-	-	0.887671709060669	-	0.0003866872811179173	1
533	0.0019114303958508395	0.01732180036347488	0.17598875363667807	-	-	-	7.061550855636597	-	-	0.0003655402915282819	1
534	0.001939979125195601	0.017322342971275592	0.17511852582295737	-	-	-	-	0.8832590579986572	-	0.00040788231360798196	1
535	0.0019774389075466908	0.017398595809936523	0.17627612749735513	1.749021053314209	-	-	-	-	-	0.0004281915092642131	1
536	0.001871872310855996	0.017296190919547247	0.17578530311584473	-	-	5.265107870101929	-	0.8875977993011475	-	0.00031469457366546487	1
537	0.0018408574275116422	0.016988650957743327	0.17581486701965332	-	-	-	-	0.8845300674438477	-	0.00030964980305544663	1
538	0.0018696966280048791	0.017034785500888168	0.17422103881835938	1.7454829216003418	3.5477406978607178	-	-	-	-	0.00036209264383452064	1
539	0.0018999154751117412	0.017363852468030207	0.17633708318074545	-	-	-	-	0.8885374069213867	-	0.0003490200057097998	1
540	0.0018925611789409932	0.01716842322513975	0.1758724053700765	-	-	-	-	-	-	0.0003523784961859747	1
541	0.0018441364559787937	0.017007893529431575	0.17471822102864584	-	-	-	-	0.8838183879852295	-	0.00029907703088203496	1
542	0.0017598961080823627	0.01696294751660577	0.17554847399393717	1.7473270893096924	-	-	-	-	-	0.00021555494370536935	1
543	0.0017828906791797583	0.016913318634033205	0.17535797754923502	-	-	-	-	0.8867545127868652	-	0.00027853091364925345	1
544	0.0017411919448906458	0.016883317629496256	0.1747037172317505	-	-	-	-	0.8887887001037598	-	0.00017077044937938165	1
545	0.0017637608299118643	0.017119728285690833	0.18296289443969727	1.7411868572235107	3.529132843017578	-	-	-	8.74458932876587	0.0002299531699333793	1
546	0.0017732167415481677	0.017366230487823486	0.18278773625691733	-	-	5.2767345905303955	-	0.8882706165313721	-	0.00022724902991092566	1
547	0.0018095566945917467	0.01742290628367457	0.17550269762674967	-	-	-	7.009589672088623	-	-	0.0003070770656886988	1
548	0.0018474060789983075	0.017443517158771384	0.17624537150065103	-	-	-	-	0.8842606544494629	-	0.00034601645619345355	1
549	0.0018594031064015513	0.017572879791259766	0.17509114742279053	1.7479016780853271	-	-	-	-	-	0.0004882333204918301	1
550	0.0018830390376899078	0.017662789140428816	0.17534335454305014	-	-	-	-	0.8912639617919922	-	0.00035966383783440843	1
551	0.0019196090995105789	0.017810489450182234	0.1752940813700358	-	-	-	-	-	-	0.00035916579746205065	1
552	0.0019341618407006356	0.017436783889244342	0.1745290756225586	1.7424073219299316	3.543231248855591	-	-	0.9346175193786621	-	0.0004445327726822326	1
553	0.0019561638907780723	0.017659825938088552	0.21164250373840332	-	-	-	-	0.994844913482666	-	0.0004521418174417102	1
554	0.001872442521069893	0.017258487898727942	0.174963116645813	-	-	-	-	-	-	0.00038920283317565917	1
555	0.0018159612958281682	0.01718039348207671	0.17443037033081055	-	-	-	-	0.8768842220306396	-	0.00030979206653679856	1
556	0.001761836390341482	0.017060144742329916	0.17522629102071127	1.7440249919891357	-	-	-	-	-	0.00019702973442830988	1
557	0.0017900250174782493	0.017196531953482794	0.17516350746154785	-	-	5.26068902015686	-	0.8805027008056641	-	0.00021301308026513134	1
558	0.0017853396526281385	0.017085264469015187	0.17443386713663736	-	-	-	-	-	-	0.00021168891604042418	1
559	0.0018270174662272135	0.01715908379390322	0.1830005645751953	1.7410879135131836	3.531078338623047	-	-	0.8767125606536865	-	0.0003058935801188151	1
560	0.0018521260498161603	0.01715397834777832	0.1757063865661621	-	-	-	-	-	-	0.00038561075312610514	1
561	0.0018964642263287284	0.01730250490122828	0.17585094769795737	-	-	-	6.9895124435424805	0.890186071395874	-	0.0003609846981006926	1
562	0.0018675769820357814	0.017162216120752794	0.17469469706217447	-	-	-	-	0.8868217468261719	8.705152034759521	0.0004072769828464674	1
563	0.0017927169799804687	0.01720432577462032	0.1753660043080648	1.7495090961456299	-	-	-	-	-	0.00027506368768546714	1
564	0.001831028984381807	0.017353510034495388	0.1753101348876953	-	-	-	-	0.8940331935882568	-	0.00026896360719946794	1
565	0.0018521977546519803	0.017145058204387796	0.17374920845031738	-	-	-	-	-	-	0.0003284206594012386	1
566	0.0018729184516935748	0.017157127117288524	0.17354583740234375	1.7520923614501953	3.5459909439086914	-	-	0.8832106590270996	-	0.0003242774049663011	1
567	0.0019056520867071556	0.017417430877685547	0.17546653747558594	-	-	5.284064054489136	-	-	-	0.00037595937157142075	1
568	0.001933867537130521	0.01750711032322475	0.17590022087097168	-	-	-	-	0.887869119644165	-	0.0004208284643198877	1
569	0.0019265571609139442	0.017210006713867188	0.17488654454549155	-	-	-	-	-	-	0.00038737009216106155	1
570	0.0019435206736166646	0.017205197235633587	0.17515349388122559	1.7742681503295898	-	-	-	0.8837442398071289	-	0.0004285601126463063	1
571	0.0019510206968887992	0.017661070001536404	0.17570813496907553	-	-	-	-	0.8896150588989258	-	0.0003597959818348785	1
572	0.0025769310692946115	0.023673602512904575	0.1739579439163208	-	-	-	-	-	-	0.00031041197483801984	1
573	0.002441192617510805	0.023461114792596726	0.17512051264444986	1.7385797500610352	3.524982452392578	-	-	0.8829481601715088	-	0.00016612729897120935	1
574	0.0024709367752075197	0.023685080664498464	0.17524091402689615	-	-	-	-	-	-	0.00020304257723660252	1
575	0.002499935602900958	0.023652360552833193	0.1748021443684896	-	-	-	6.968661069869995	0.8870842456817627	-	0.00026367527582813236	1
576	0.00255918008675847	0.02378354753766741	0.174548069636027	-	-	-	-	-	-	0.0002911523098254022	1
577	0.0025216839751418755	0.023813610985165552	0.17535479863484701	1.780578374862671	-	-	-	0.8863277435302734	-	0.00026834958297073877	1
578	0.002086615260643295	0.019825639724731444	0.1751252015431722	-	-	5.265375852584839	-	0.8878083229064941	-	0.0002789760326354943	1
579	0.0018501685077982738	0.017216370023530107	0.1738835573196411	-	-	-	-	-	-	0.0005445283937781572	1
580	0.0018721116359696189	0.01733979685553189	0.17518051465352377	1.7542624473571777	3.5484328269958496	-	-	0.8839733600616455	8.72707724571228	0.0003786052202249502	1
581	0.0018916404110261764	0.01747544058438005	0.17553814252217612	-	-	-	-	-	-	0.0004759521522790884	1
582	0.001892977494459886	0.017392073358808244	0.175763209660848	-	-	-	-	0.8882715702056885	-	0.00033905492191426236	1
583	0.0018394002273901186	0.017089144936923324	0.17458812395731607	-	-	-	-	-	-	0.00031177635660294855	1
584	0.0018437239114711347	0.01698944568634033	0.17472020785013834	1.7842388153076172	-	-	-	0.8841049671173096	-	0.00028276236032091215	1
585	0.0018743734396002591	0.017035911823141164	0.17504525184631348	-	-	-	-	0.8900933265686035	-	0.0004134835650742317	1
586	0.0019001104656793896	0.017120246229500605	0.17336130142211914	-	-	-	-	-	-	0.0003710476189542559	1
587	0.0019201712849539077	0.017058507601420084	0.1752159595489502	1.7637481689453125	3.5505621433258057	-	-	0.8770053386688232	-	0.000438555089091988	1
588	0.0019497871398925781	0.017153115108095366	0.17541027069091797	-	-	5.2493696212768555	-	-	-	0.0005538729734198991	1
589	0.0017856644547503927	0.016973487262068123	0.1746342976888021	-	-	-	6.978274822235107	0.8839859962463379	-	0.00023766529263171432	1
590	0.00181521475315094	0.017132397355704473	0.17453440030415854	-	-	-	-	-	-	0.00025972501555485513	1
591	0.0018413049004944075	0.017272085979067046	0.17626047134399414	1.7754919528961182	-	-	-	0.9017298221588135	-	0.0002855227658741153	1
592	0.0019077062606811523	0.017241420416996396	0.17517995834350586	-	-	-	-	-	-	0.000360458063185443	1
593	0.0018950572380652794	0.01717791064032193	0.1747619311014811	-	-	-	-	0.8872575759887695	-	0.000353677838044326	1
594	0.0018999769137455866	0.01703513901809166	0.17522589365641275	1.7634093761444092	-	-	-	0.8835716247558594	-	0.0003623019685458079	1
595	0.0019208211451768875	0.017092092831929525	0.17517709732055664	-	3.5632262229919434	-	-	-	-	0.00034639867431914326	1
596	0.001893534057441799	0.01710571913883604	0.17562238375345865	-	-	-	-	0.8888351917266846	-	0.00028539316397262996	1
597	0.001821430524190267	0.016949785166773302	0.17433826128641763	-	-	-	-	-	8.71184492111206	0.00030686574823716106	1
598	0.0018236884364375362	0.016957823435465494	0.17521794637044272	1.7714381217956543	-	-	-	0.883331298828125	-	0.00024610510145208994	1
599	0.0018020182738810668	0.017009587123476225	0.1748814582824707	-	-	5.229880094528198	-	-	-	0.0006083801037907749	1
600	0.0018267490245677807	0.017152810918873752	0.17450857162475586	-	-	-	-	0.8873164653778076	-	0.000265192419598905	1
601	0.0018635392189025879	0.017169911285926556	0.17501417795817056	-	-	-	-	0.8863837718963623	-	0.0002860129063625701	1
602	0.0018739265180812588	0.01763995204653059	0.1750666300455729	1.7611839771270752	3.5796427726745605	-	-	-	-	0.0009686265672956194	1
603	0.0018799468761182014	0.017531370294505154	0.17428978284200033	-	-	-	7.008923053741455	0.8891756534576416	-	0.0005286549399185653	1
604	0.0019044406625755045	0.01759521450315203	0.17402990659077963	-	-	-	-	-	-	0.00035430748044079494	1
605	0.001956131723192003	0.017814670290265764	0.17822639147440592	1.746880054473877	-	-	-	0.8872358798980713	-	0.00043422407500741665	1
606	0.0019097004749978235	0.017084813117980956	0.17423200607299805	-	-	-	-	-	-	0.0003011731392924994	1
607	0.001871653836036363	0.017075563299244846	0.17379045486450195	-	-	-	-	0.8867528438568115	-	0.00030618747075398763	1
608	0.001900014510521522	0.017013862215239425	0.17449506123860678	-	-	-	-	-	-	0.00036406927773424116	1
609	0.0019301479937983495	0.017352909877382475	0.17422970136006674	1.7447669506072998	3.5975327491760254	5.248210430145264	-	0.8828976154327393	-	0.00034561388528169093	1
610	0.001894553808065561	0.017257040944592707	0.17307623227437338	-	-	-	-	0.887150764465332	-	0.00033129629821996263	1
611	0.0018017622676208941	0.017315560373766668	0.17401719093322754	-	-	-	-	-	-	0.0002433518310645958	1
612	0.0018367624994534166	0.017227674352711643	0.17455482482910156	1.7450683116912842	-	-	-	0.8769612312316895	-	0.00028164803503176694	1
613	0.0018518562603713875	0.017093296708731817	0.1745145320892334	-	-	-	-	-	-	0.0003039199526947324	1
614	0.0018776909995625037	0.017112164661802095	0.173173189163208	-	-	-	-	0.8805558681488037	-	0.00036394305802290585	1
615	0.0017797895286918116	0.0170253063070363	0.17443434397379556	-	-	-	-	-	8.768916130065918	0.00019523864839135146	1
616	0.0017926736469686467	0.017203092575073242	0.17455323537190756	1.7408416271209717	3.593576192855835	-	-	0.8817932605743408	-	0.0002204159825088648	1
617	0.0018328627689177218	0.017198250211518388	0.17394526799519858	-	-	-	7.034553050994873	0.8867299556732178	-	0.00026990513113093247	1
618	0.0018639528390133019	0.017414298550835972	0.17395504315694174	-	-	-	-	-	-	0.00028551684153990095	1
619	0.0018940931079031408	0.017300276920713228	0.17469231287638345	1.7564113140106201	-	-	-	0.8852458000183105	-	0.0003556462195894437	1
620	0.0019260378444896024	0.01758742332458496	0.17542656262715658	-	-	5.271746873855591	-	-	-	0.000372854779490096	1
621	0.0019499256676835976	0.01781961747578212	0.1741100549697876	-	-	-	-	0.8881678581237793	-	0.0004996637901089089	1
622	0.001961304372050373	0.017324636722433156	0.1750035285949707	-	-	-	-	-	-	0.0004764432387967264	1
623	0.0019820828035653354	0.01751685994012015	0.2040704886118571	1.7412075996398926	3.6875393390655518	-	-	0.8837993144989014	-	0.0004615161425906542	1
624	0.001877292480758841	0.017494686718644768	0.20714441935221353	-	-	-	-	0.9872870445251465	-	0.0003304608027578468	1
625	0.0018367616098318527	0.017514680113111223	0.1748882532119751	-	-	-	-	-	-	0.0002549846803729001	1
626	0.0018166369617645152	0.017177669207255046	0.17454044024149576	1.7460711002349854	-	-	-	0.8796093463897705	-	0.00038497170828043285	1
627	0.001799459004924245	0.017257486070905412	0.17393136024475098	-	-	-	-	-	-	0.0002968900505153612	1
628	0.001749486685647659	0.016906897226969402	0.1738337278366089	-	-	-	-	0.883338451385498	-	0.00018862641103327247	1
629	0.0017511895542891424	0.016993958374549603	0.17428970336914062	-	-	-	-	-	-	0.00017501717632256665	1
630	0.001764778595244158	0.017075379689534504	0.17423788706461588	1.7416949272155762	-	5.279621839523315	-	0.8851950168609619	-	0.00019359881932370902	1
631	0.0017810843992924345	0.017605866704668318	0.17398929595947266	-	3.5806546211242676	-	6.988247394561768	-	-	0.0003579095688043776	1
632	0.0017801992299324339	0.01775923797062465	0.17473634084065756	-	-	-	-	0.8879694938659668	8.786810874938965	0.00030064959027593187	1
633	0.0018156709706211441	0.017720188413347517	0.17470709482828775	1.7492256164550781	-	-	-	-	-	0.00026523857049539056	1
634	0.0018483511964033606	0.01789647340774536	0.1753559112548828	-	-	-	-	0.8838598728179932	-	0.00027557986619840415	1
635	0.0018799787259283867	0.0171208957145954	0.17435216903686523	-	-	-	-	0.8874380588531494	-	0.0003388935829693581	1
636	0.0018938623941861666	0.017247380881473935	0.17499136924743652	1.746412754058838	-	-	-	-	-	0.00033812529808897065	1
637	0.0019119525140570116	0.017256136598258184	0.17404651641845703	-	-	-	-	0.8836078643798828	-	0.00037161272821702374	1
638	0.0019344091415405273	0.01763583081109183	0.17409888903299967	-	3.599642753601074	-	-	-	-	0.0004920043430348176	1
639	0.001932043582201004	0.01747923883898505	0.17472163836161295	-	-	-	-	0.8871457576751709	-	0.0004709945956350918	1
640	0.001954054075574118	0.017337593539007778	0.17485713958740234	1.798813819885254	-	-	-	-	-	0.0004159886363550281	1
641	0.0019055512524390405	0.017474847180502757	0.17409372329711914	-	-	5.286854028701782	-	0.883359432220459	-	0.00033040244521330696	1
642	0.0017947106465806056	0.016922736167907716	0.17475326855977377	-	-	-	-	0.8890881538391113	-	0.0002530558373903303	1
643	0.001813628217753242	0.01714029805413608	0.17506694793701172	-	-	-	-	-	-	0.00025328762705198725	1
644	0.0018388531101283742	0.017009998189991916	0.17357603708902994	1.7516939640045166	-	-	-	0.8832046985626221	-	0.000289758450653018	1
645	0.0018708905339694295	0.01713506106672616	0.1739044189453125	-	3.57676100730896	-	7.129308223724365	-	-	0.0003458595987576157	1
646	0.0018652776877085369	0.017263642672834725	0.17461291948954263	-	-	-	-	0.8904755115509033	-	0.00030917851793332824	1
647	0.0018002142871383334	0.017306368926475788	0.21618735790252686	1.7571768760681152	-	-	-	-	-	0.0002604235988217476	1
648	0.001826310246407321	0.01728895614887106	0.21396462122599283	-	-	-	-	0.8836252689361572	-	0.000348977705336227	1
649	0.001839837921199514	0.01704520192639581	0.17640435695648193	-	-	-	-	0.8888907432556152	-	0.0007678970694541931	1
650	0.001863505705347601	0.017497868373476225	0.17396934827168783	-	-	-	-	-	8.722454071044922	0.00042732306004455224	1
651	0.0018833523965886725	0.017387381915388436	0.1723503271738688	1.752213716506958	-	-	-	0.88372802734375	-	0.0003619378288679994	1
652	0.0018848080671470583	0.017496117523738315	0.1747769514719645	-	3.600069046020508	5.24135684967041	-	-	-	0.0003511929186414334	1
653	0.0018293201701791756	0.01773069586072649	0.175488551457723	-	-	-	-	0.8875925540924072	-	0.0002496276942310831	1
654	0.0018606806701084353	0.017322458069899987	0.17404723167419434	1.7592544555664062	-	-	-	-	-	0.00029850612252445546	1
655	0.0018883509654194915	0.01737232043825347	0.17415579160054526	-	-	-	-	0.8834061622619629	-	0.000358039682561701	1
656	0.0019117208770276972	0.017170125040514714	0.17517364025115967	-	-	-	-	-	-	0.000362784925749447	1
657	0.0019341552958768956	0.017175830643752527	0.1740299860636393	-	-	-	-	0.8856449127197266	-	0.000417420660473698	1
658	0.0019631167332014713	0.01718201308414854	0.17493406931559244	1.7516694068908691	-	-	-	0.88645339012146	-	0.00040895889460114	1
659	0.0017809110428021703	0.017008641670490134	0.17447169621785483	-	3.5758864879608154	-	7.074508905410767	-	-	0.00020797831979299012	1
